Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,BRISK,1,4952,427,2.115,4.689,MAT_BF,SEL_KNN,256,1.022
FAST,BRISK,2,4863,404,1.996,4.537,MAT_BF,SEL_KNN,243,0.920
FAST,BRISK,3,4840,423,1.891,4.666,MAT_BF,SEL_KNN,241,0.890
FAST,BRISK,4,4856,386,2.023,4.251,MAT_BF,SEL_KNN,239,0.814
FAST,BRISK,5,4899,414,1.890,2.938,MAT_BF,SEL_KNN,215,0.767
FAST,BRISK,6,4870,418,1.963,4.765,MAT_BF,SEL_KNN,251,0.863
FAST,BRISK,7,4868,406,1.983,4.558,MAT_BF,SEL_KNN,248,0.901
FAST,BRISK,8,4996,396,1.943,4.301,MAT_BF,SEL_KNN,243,0.855
FAST,BRISK,9,4997,401,1.941,4.283,MAT_BF,SEL_KNN,247,0.778

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,BRIEF,0,5063,419,2.185,2.825,MAT_BF,SEL_KNN,0,0.000
FAST,BRIEF,1,4952,427,2.088,2.485,MAT_BF,SEL_KNN,320,0.984
FAST,BRIEF,2,4863,404,1.895,2.494,MAT_BF,SEL_KNN,332,0.807
FAST,BRIEF,3,4840,423,1.918,2.525,MAT_BF,SEL_KNN,299,0.798
FAST,BRIEF,4,4856,386,1.964,2.553,MAT_BF,SEL_KNN,331,0.778
FAST,BRIEF,5,4899,414,2.023,1.150,MAT_BF,SEL_KNN,276,0.768
FAST,BRIEF,6,4870,418,1.930,2.499,MAT_BF,SEL_KNN,327,1.151
FAST,BRIEF,7,4868,406,1.814,2.619,MAT_BF,SEL_KNN,324,0.789
FAST,BRIEF,8,4996,396,1.930,1.082,MAT_BF,SEL_KNN,315,0.771
FAST,BRIEF,9,4997,401,1.910,1.212,MAT_BF,SEL_KNN,307,0.792

Detector Type,Descriptor Type,Frame#,#KeyPointsPerFrame,#KeyPointsPerROI,DetectorTime(ms),DescriptorTime(ms),Matcher Type,Selector Type,#MatchedPoints,MatchingTime(ms))
FAST,ORB,0,5063,419,2.210,1.983,MAT_BF,SEL_KNN,0,0.000
FAST,ORB,1,4952,427,2.433,1.520,MAT_BF,SEL_KNN,307,1.007
FAST,ORB,2,4863,404,1.798,1.478,MAT_BF,SEL_KNN,308,0.863
FAST,ORB,3,4840,423,1.907,1.586,MAT_BF,SEL_KNN,298,0.783
FAST,ORB,4,4856,386,1.843,1.483,MAT_BF,SEL_KNN,321,1.026
FAST,ORB,5,4899,414,1.973,1.088,MAT_BF,SEL_KNN,283,0.922
FAST,ORB,6,4870,418,2.220,1.085,MAT_BF,SEL_KNN,315,0.883
FAST,ORB,7,4868,406,2.273,1.325,MAT_BF,SEL_KNN,323,0.803
FAST,ORB,8,4996,396,1.901,1.282,MAT_BF,SEL_KNN,302,0.742
FAST,ORB,9,4997,401,1.994,0.925,MAT_BF,SEL_KNN,311,0.907

